page_id,name,ID,ALIGN,EYE,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
323423,Rollo (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1995, March",1995
193240,Shiv II (New Earth),Secret Identity,Bad Characters,Blue Eyes,Male Characters,,Living Characters,4.00,"1995, April",1995
193634,Spindoc (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1995, August",1995
44170,Technician (New Earth),Secret Identity,Bad Characters,Brown Eyes,Male Characters,,Living Characters,4.00,"1995, June",1995
119422,Traxx (New Earth),,Bad Characters,,Male Characters,,Living Characters,4.00,"1995, June",1995
194355,Uptown (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1995, August",1995
180246,Veronica Dale (New Earth),Secret Identity,Bad Characters,,Female Characters,,Deceased Characters,4.00,"1995, June",1995
344286,William Baker (New Earth),,Neutral Characters,,Male Characters,,Living Characters,4.00,"1995, March",1995
144371,Zharan Pel (New Earth),,Good Characters,,Male Characters,,Deceased Characters,4.00,1995,1995
9244,Bocor (New Earth),Secret Identity,Bad Characters,Brown Eyes,Male Characters,,Deceased Characters,4.00,"1994, December",1994
52641,Brontes (New Earth),,Neutral Characters,,Male Characters,,Living Characters,4.00,"1994, March",1994
128213,Carlton Slater (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1994, May",1994
275822,Cricket Kelly (New Earth),Public Identity,Good Characters,Blue Eyes,Female Characters,,Living Characters,4.00,"1994, July",1994
52644,Daedalus (New Earth),,Neutral Characters,,Male Characters,,Living Characters,4.00,"1994, March",1994
10222,Jeven Ognats (Post-Zero Hour),Public Identity,Good Characters,Brown Eyes,Male Characters,,Living Characters,4.00,"1994, October",1994
131431,Madeline Giles (New Earth),,Bad Characters,Brown Eyes,Female Characters,Homosexual Characters,Living Characters,4.00,"1994, April",1994
131507,Madison Claiborne (New Earth),,Bad Characters,,Male Characters,,Living Characters,4.00,"1994, July",1994
130716,Njara Kattuah (New Earth),,Bad Characters,Brown Eyes,Male Characters,,Deceased Characters,4.00,"1994, March",1994
243621,Radiant (New Earth),,Good Characters,,Genderless Characters,,Deceased Characters,4.00,"1994, May",1994
128039,Raymond Kessler (New Earth),,Bad Characters,Blue Eyes,Male Characters,,Living Characters,4.00,"1994, December",1994
192640,Redzone (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1994, June",1994
192762,Rockface (New Earth),Secret Identity,Bad Characters,White Eyes,Male Characters,,Living Characters,4.00,"1994, June",1994
52647,Scylla (New Earth),,Good Characters,Blue Eyes,Female Characters,,Deceased Characters,4.00,"1994, March",1994
5288,Sidearm (New Earth),Secret Identity,Bad Characters,Blue Eyes,Male Characters,,Deceased Characters,4.00,"1994, February",1994
130880,Terrence Pritchard (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1994, August",1994
194129,Troll (New Earth),Secret Identity,Bad Characters,Green Eyes,Male Characters,,Deceased Characters,4.00,"1994, May",1994
199552,Avery Twombey (New Earth),Public Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1993, March",1993
145421,Cassidy (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1993, November",1993
282123,Cross Williams (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1993, September",1993
67223,Face (New Earth),Secret Identity,Bad Characters,Black Eyes,Male Characters,,Living Characters,4.00,"1993, August",1993
112487,Jillian Conway (New Earth),,Bad Characters,,Female Characters,,Deceased Characters,4.00,"1993, August",1993
134375,John Oakes (New Earth),Public Identity,Good Characters,Blue Eyes,Male Characters,,Living Characters,4.00,"1993, July",1993
140653,Moe and Joe Dubelz (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,4.00,1993,1993
121884,Pax (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,4.00,"1993, September",1993
82444,Peter Cranick (New Earth),,Good Characters,,Male Characters,,Living Characters,4.00,1993,1993
3644,Razer (New Earth),Secret Identity,Bad Characters,Brown Eyes,Male Characters,,Living Characters,4.00,"1993, November",1993
8133,Roger Goldman (New Earth),Secret Identity,Bad Characters,Brown Eyes,Male Characters,,Deceased Characters,4.00,"1993, April",1993
119901,Sanjeet Bhatia (New Earth),,Good Characters,Brown Eyes,Female Characters,,Living Characters,4.00,1993,1993
83399,Taker (New Earth),,Bad Characters,,,,Deceased Characters,4.00,"1993, December",1993
97233,Tiffany Evans (Dakotaverse),Secret Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,4.00,"1993, November",1993
151699,Abraxis (New Earth),,Bad Characters,Purple Eyes,Male Characters,,Living Characters,4.00,"1992, April",1992
210211,Calamari (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1992, February",1992
128591,Edwardo Guzman (New Earth),Public Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1992, April",1992
4828,Fel Andar (New Earth),Secret Identity,Bad Characters,Blue Eyes,Male Characters,,Deceased Characters,4.00,"1992, April",1992
187533,Jocasta (New Earth),,Bad Characters,Red Eyes,Female Characters,,Living Characters,4.00,"1992, July",1992
253426,Keerg (New Earth),Public Identity,Neutral Characters,,Male Characters,,Living Characters,4.00,"1992, February",1992
210195,Knockwurst (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1992, March",1992
403761,Knowbuddy (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,4.00,"1992, November",1992
295113,Kondor (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1992, January",1992
199134,Kworri (New Earth),,Good Characters,,Male Characters,,Deceased Characters,4.00,"1992, January",1992
253993,Master Blaster (New Earth),Secret Identity,Good Characters,,Male Characters,,Living Characters,4.00,"1992, August",1992
148534,Percival (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,4.00,1992,1992
192257,Piston (New Earth),,Bad Characters,,Male Characters,,Living Characters,4.00,"1992, July",1992
295109,Ronzin Daark (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1992, January",1992
193323,Sidewinder (New Earth),Secret Identity,Bad Characters,,Female Characters,,Deceased Characters,4.00,"1992, April",1992
295112,Wreeth (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1992, January",1992
295110,Yatini (New Earth),Secret Identity,Bad Characters,,Female Characters,,Living Characters,4.00,"1992, January",1992
295114,Zyn (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1992, January",1992
171036,Agent ! (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1991, November",1991
171044,Alias the Blur (New Earth),,Bad Characters,,Female Characters,,Deceased Characters,4.00,"1991, November",1991
131111,Anatoli Kalunnin (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1991, June",1991
253408,Minkis (New Earth),Public Identity,,,Female Characters,,Living Characters,4.00,"1991, December",1991
129709,Mrs. Gradenko (New Earth),Public Identity,Bad Characters,Blue Eyes,Female Characters,,Living Characters,4.00,"1991, June",1991
191807,Number None (New Earth),Public Identity,Bad Characters,,,,Living Characters,4.00,"1991, November",1991
155318,Piscator (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1991, December",1991
129396,Robert Carmichael (New Earth),Public Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1991, November",1991
254183,Alan Hallman (New Earth),Public Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1990, December",1990
261108,Andromeda Strange (New Earth),Public Identity,Bad Characters,,Female Characters,,Deceased Characters,4.00,"1990, January",1990
162928,Antonia (New Earth),,,,Female Characters,,Living Characters,4.00,"1990, March",1990
87041,Bug-Eyed Bandit II (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1990, October",1990
126243,Carrie Donahue (New Earth),Public Identity,Good Characters,Hazel Eyes,Female Characters,,Living Characters,4.00,"1990, December",1990
198590,Catherine Klass (New Earth),,Good Characters,,Female Characters,,Living Characters,4.00,"1990, November",1990
342365,Grant Morrison (New Earth),Secret Identity,Neutral Characters,,Male Characters,,Deceased Characters,4.00,"1990, July",1990
2603,Gregor Dosynski (New Earth),Secret Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1990, March",1990
280051,Johanna Constantine (New Earth),Public Identity,Good Characters,Blue Eyes,Female Characters,,Living Characters,4.00,"1990, February",1990
166804,Mark Nagoya (New Earth),,Good Characters,,Male Characters,,Living Characters,4.00,"1990, August",1990
286910,Morax (New Earth),Secret Identity,Bad Characters,Black Eyes,Male Characters,,Living Characters,4.00,"1990, July",1990
193544,Necromina (New Earth),,Bad Characters,,Female Characters,,Living Characters,4.00,"1990, June",1990
161142,Regin (New Earth),Public Identity,Good Characters,Blue Eyes,Male Characters,,Living Characters,4.00,"1990, June",1990
364530,Robert Gadling (New Earth),Public Identity,,Brown Eyes,Male Characters,,Living Characters,4.00,"1990, February",1990
100156,Shalako (New Earth),Public Identity,Bad Characters,Green Eyes,Male Characters,,Deceased Characters,4.00,"1990, March",1990
227637,Tsunami II (New Earth),Secret Identity,Good Characters,Brown Eyes,Male Characters,,Living Characters,4.00,"1990, May",1990
47120,Alexander Burgess (New Earth),Public Identity,Bad Characters,Brown Eyes,Male Characters,Homosexual Characters,Living Characters,4.00,"1989, January",1989
149795,Eleanor Poole (New Earth),,Good Characters,,Female Characters,,Living Characters,4.00,"1989, February",1989
49242,Forager II (New Earth),Secret Identity,,Red Eyes,Female Characters,,Living Characters,4.00,"1989, March",1989
15093,Jacob Finlay (New Earth),Secret Identity,Good Characters,,Male Characters,,Deceased Characters,4.00,"1989, February",1989
150900,Joseph Potato (New Earth),Public Identity,Good Characters,Blue Eyes,Male Characters,,Living Characters,4.00,"1989, January",1989
146770,La Bruja (New Earth),Secret Identity,Good Characters,,Female Characters,,Living Characters,4.00,"1989, June",1989
153891,Mark Felps (New Earth),,Good Characters,,Male Characters,,Living Characters,4.00,"1989, May",1989
283319,Maya (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,4.00,"1989, June",1989
148940,Mrs. Levy (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,4.00,"1989, January",1989
133098,Ouranos (New Earth),Public Identity,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1989, January",1989
128551,Richard Redditch (New Earth),,Bad Characters,,Male Characters,,Living Characters,4.00,"1989, March",1989
343841,Ronnie Sarasky (New Earth),Public Identity,Good Characters,,Female Characters,,Living Characters,4.00,"1989, December",1989
353050,Sarah Moss (New Earth),Public Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,4.00,"1989, January",1989
282086,Tracker (New Earth),Public Identity,Bad Characters,Black Eyes,Male Characters,,Deceased Characters,4.00,"1989, September",1989
289079,Urzkartaga (New Earth),Secret Identity,Neutral Characters,,,,Living Characters,4.00,"1989, March",1989
101755,Victor Gover (New Earth),Secret Identity,,Brown Eyes,Male Characters,,Living Characters,4.00,"1989, September",1989
118766,Zeep (New Earth),,Good Characters,,Male Characters,,Living Characters,4.00,"1989, May",1989
129273,Ada LaBostrie (New Earth),Public Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,4.00,"1988, November",1988
359152,Arthur Gordon Pym (New Earth),Public Identity,Neutral Characters,,Male Characters,,Deceased Characters,4.00,"1988, September",1988
199934,Carrie Phillips (New Earth),Public Identity,Neutral Characters,Brown Eyes,Female Characters,,Living Characters,4.00,"1988, June",1988
383544,David Kapatelis (New Earth),Public Identity,Good Characters,,Male Characters,,Deceased Characters,4.00,1988,1988
28262,Death Mayhew (New Earth),Public Identity,Bad Characters,Brown Eyes,Male Characters,,Deceased Characters,4.00,"1988, March",1988
83567,Derek Mitchell (New Earth),Public Identity,Bad Characters,Green Eyes,Male Characters,,Living Characters,4.00,"1988, June",1988
209454,Derek Trevor (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,4.00,"1988, March",1988
4728,Fidel Castro (New Earth),,,,Male Characters,,Living Characters,4.00,"1988, Holiday",1988
213295,Frank Keller (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,4.00,"1988, January",1988
196523,Garth McGarth (New Earth),,Good Characters,,Male Characters,,Living Characters,4.00,"1988, June",1988
205339,Incinderella (New Earth),Secret Identity,Bad Characters,Brown Eyes,Female Characters,,Living Characters,4.00,"1988, September",1988
222200,Ixion (New Earth),Public Identity,Bad Characters,Red Eyes,Male Characters,,Deceased Characters,4.00,"1988, December",1988
342371,James Buchanan Sawyer (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,4.00,"1988, March",1988
209440,Joachim Hesse (New Earth),,Bad Characters,,Male Characters,,Living Characters,4.00,"1988, December",1988
342348,Keng Quan Chee (New Earth),Public Identity,Good Characters,Brown Eyes,Female Characters,,Living Characters,4.00,"1988, November",1988
189024,Lord Malvolio (New Earth),Secret Identity,Bad Characters,,Male Characters,,Living Characters,4.00,"1988, December",1988
190713,Mind Games (New Earth),Secret Identity,Bad Characters,Blue Eyes,Male Characters,,Living Characters,4.00,"1988, July",1988
261290,Nabih Salari (New Earth),,Bad Characters,,Male Characters,,Deceased Characters,4.00,"1988, March",1988
46737,Ritter Hendricksen (New Earth),Public Identity,Good Characters,,Male Characters,,Living Characters,4.00,"1988, April",1988
28376,Shadrack Hightower (New Earth),Public Identity,Bad Characters,Blue Eyes,Male Characters,,Deceased Characters,4.00,"1988, March",1988
